ID,Party,desc,label,name,acquired_datestamp
305,Republican,Magistrate Judge - Valencia,Deseri Ann Sichler Magistrate Judge - Valencia,Deseri Ann Sichler,2022-11-08-222232
304,Republican,Magistrate Judge - Valencia,John R Chavez Magistrate Judge - Valencia,John R Chavez,2022-11-08-222232
303,Democrat,Magistrate Judge - Valencia,Michael Melendez Magistrate Judge - Valencia,Michael Melendez,2022-11-08-222232
303,Republican,Magistrate Judge - Valencia,Miles R Tafoya Magistrate Judge - Valencia,Miles R Tafoya,2022-11-08-222232
305,Democrat,Magistrate Judge - Valencia,Sabrina L Rael Magistrate Judge - Valencia,Sabrina L Rael,2022-11-08-222232
306,Democrat,Municipal Judge,Elizabeth K Allen Municipal Judge,Elizabeth K Allen,2022-11-08-222232
307,,"NEW FIRE STATION BONDS: Shall the City of Las Cruces issue general obligation bonds, payable from property taxes, in an amount up to $10,000,000 to acquire, plan, design, construct, and equip a new fire station facility (North of US Highway 70 and East of Interstate 25), including acquisition of necessary land?","No New Fire Station Bonds: Shall The City Of Las Cruces Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $10,000,000 To Acquire, Plan, Design, Construct, And Equip A New Fire Station Facility (North Of Us Highway 70 And East Of Interstate 25), Including Acquisition Of Necessary Land?",No,2022-11-08-222232
307,,"NEW FIRE STATION BONDS: Shall the City of Las Cruces issue general obligation bonds, payable from property taxes, in an amount up to $10,000,000 to acquire, plan, design, construct, and equip a new fire station facility (North of US Highway 70 and East of Interstate 25), including acquisition of necessary land?","Yes New Fire Station Bonds: Shall The City Of Las Cruces Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $10,000,000 To Acquire, Plan, Design, Construct, And Equip A New Fire Station Facility (North Of Us Highway 70 And East Of Interstate 25), Including Acquisition Of Necessary Land?",Yes,2022-11-08-222232
308,,"PARKS AND RECREATION BONDS : Shall Valencia County issue up to $1,500,000 of its general obligation bonds, to be repaid from property taxes, to construct, equip, renovate, enhance and otherwise improve and to acquire equipment for park and recreational facilities including public parks, swimming pools, splash pads, sports fields and other recreational facilities, open space, bike paths, Bosque lands and trails? - Valencia","No Parks And Recreation Bonds : Shall Valencia County Issue Up To $1,500,000 Of Its General Obligation Bonds, To Be Repaid From Property Taxes, To Construct, Equip, Renovate, Enhance And Otherwise Improve And To Acquire Equipment For Park And Recreational Facilities Including Public Parks, Swimming Pools, Splash Pads, Sports Fields And Other Recreational Facilities, Open Space, Bike Paths, Bosque Lands And Trails? - Valencia",No,2022-11-08-222232
308,,"PARKS AND RECREATION BONDS : Shall Valencia County issue up to $1,500,000 of its general obligation bonds, to be repaid from property taxes, to construct, equip, renovate, enhance and otherwise improve and to acquire equipment for park and recreational facilities including public parks, swimming pools, splash pads, sports fields and other recreational facilities, open space, bike paths, Bosque lands and trails? - Valencia","Yes Parks And Recreation Bonds : Shall Valencia County Issue Up To $1,500,000 Of Its General Obligation Bonds, To Be Repaid From Property Taxes, To Construct, Equip, Renovate, Enhance And Otherwise Improve And To Acquire Equipment For Park And Recreational Facilities Including Public Parks, Swimming Pools, Splash Pads, Sports Fields And Other Recreational Facilities, Open Space, Bike Paths, Bosque Lands And Trails? - Valencia",Yes,2022-11-08-222232
309,,"PARKS AND RECREATION BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $11,030,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, remodeling, furnishing, equipping, repairing and otherwise improving park and recreational facilities within the County, including but not limited to parks, aquatic centers, community centers, playgrounds, ball fields, open spaces, cultural an - Bernalillo","No Parks And Recreation Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $11,030,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Remodeling, Furnishing, Equipping, Repairing And Otherwise Improving Park And Recreational Facilities Within The County, Including But Not Limited To Parks, Aquatic Centers, Community Centers, Playgrounds, Ball Fields, Open Spaces, Cultural An - Bernalillo",No,2022-11-08-222232
309,,"PARKS AND RECREATION BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $11,030,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, remodeling, furnishing, equipping, repairing and otherwise improving park and recreational facilities within the County, including but not limited to parks, aquatic centers, community centers, playgrounds, ball fields, open spaces, cultural an - Bernalillo","Yes Parks And Recreation Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $11,030,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Remodeling, Furnishing, Equipping, Repairing And Otherwise Improving Park And Recreational Facilities Within The County, Including But Not Limited To Parks, Aquatic Centers, Community Centers, Playgrounds, Ball Fields, Open Spaces, Cultural An - Bernalillo",Yes,2022-11-08-222232
310,,"PARKS IMPROVEMENT BONDS: Shall the City of Las Cruces issue general obligation bonds, payable from property taxes, in an amount up to $2,000,000 to renovate and improve existing parks and recreational facilities?","No Parks Improvement Bonds: Shall The City Of Las Cruces Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $2,000,000 To Renovate And Improve Existing Parks And Recreational Facilities?",No,2022-11-08-222232
310,,"PARKS IMPROVEMENT BONDS: Shall the City of Las Cruces issue general obligation bonds, payable from property taxes, in an amount up to $2,000,000 to renovate and improve existing parks and recreational facilities?","Yes Parks Improvement Bonds: Shall The City Of Las Cruces Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $2,000,000 To Renovate And Improve Existing Parks And Recreational Facilities?",Yes,2022-11-08-222232
335,Democrat,Probate Judge,Ali R Alsup Probate Judge,Ali R Alsup,2022-11-08-222232
329,Republican,Probate Judge,Christina M Wilson Probate Judge,Christina M Wilson,2022-11-08-222232
336,Republican,Probate Judge,Clarke C Coll Probate Judge,Clarke C Coll,2022-11-08-222232
328,Democrat,Probate Judge,Cordilia M Montoya Probate Judge,Cordilia M Montoya,2022-11-08-222232
327,Democrat,Probate Judge,Cristy Jo Carbón-Gaul Probate Judge,Cristy Jo Carbón-Gaul,2022-11-08-222232
313,Democrat,Probate Judge,Diana M May-Diaz Probate Judge,Diana M May-Diaz,2022-11-08-222232
326,Democrat,Probate Judge,Dwight J Torres Sr Probate Judge,Dwight J Torres Sr,2022-11-08-222232
315,Democrat,Probate Judge,Edward Wayne Lovato Probate Judge,Edward Wayne Lovato,2022-11-08-222232
317,Democrat,Probate Judge,Elias Coriz Probate Judge,Elias Coriz,2022-11-08-222232
333,Republican,Probate Judge,Gary Risley Probate Judge,Gary Risley,2022-11-08-222232
316,Democrat,Probate Judge,Gilbert George Peralta Probate Judge,Gilbert George Peralta,2022-11-08-222232
319,Democrat,Probate Judge,Grace Marie Martinez-Garcia Probate Judge,Grace Marie Martinez-Garcia,2022-11-08-222232
324,Democrat,Probate Judge,Helen Saiz Probate Judge,Helen Saiz,2022-11-08-222232
325,Republican,Probate Judge,Hollie L Barnett Probate Judge,Hollie L Barnett,2022-11-08-222232
311,Republican,Probate Judge,Jay L Francis Probate Judge,Jay L Francis,2022-11-08-222232
312,Republican,Probate Judge,Josie B Chavez Probate Judge,Josie B Chavez,2022-11-08-222232
323,Democrat,Probate Judge,Judith Ann Baca Probate Judge,Judith Ann Baca,2022-11-08-222232
322,Republican,Probate Judge,Ladonna K Hardin Probate Judge,Ladonna K Hardin,2022-11-08-222232
331,Republican,Probate Judge,Latanya M Boyce Probate Judge,Latanya M Boyce,2022-11-08-222232
337,Republican,Probate Judge,Linda G Sena Probate Judge,Linda G Sena,2022-11-08-222232
334,Republican,Probate Judge,Lori Batley Lamb Probate Judge,Lori Batley Lamb,2022-11-08-222232
321,Democrat,Probate Judge,Marcos Salas Probate Judge,Marcos Salas,2022-11-08-222232
330,Democrat,Probate Judge,Mary Ann C Sedillo Probate Judge,Mary Ann C Sedillo,2022-11-08-222232
318,Democrat,Probate Judge,Michael D Redondo Probate Judge,Michael D Redondo,2022-11-08-222232
332,Democrat,Probate Judge,Monica Martinez Probate Judge,Monica Martinez,2022-11-08-222232
320,Republican,Probate Judge,Royal A Quint Probate Judge,Royal A Quint,2022-11-08-222232
314,Democrat,Probate Judge,Suzanne Valerio Probate Judge,Suzanne Valerio,2022-11-08-222232
324,Republican,Probate Judge,Wendy Emily Wallace Probate Judge,Wendy Emily Wallace,2022-11-08-222232
338,Democrat,Probate Judge - Hidalgo,David Tarango Probate Judge - Hidalgo,David Tarango,2022-11-08-222232
338,Republican,Probate Judge - Hidalgo,Dusti Rose Conover Probate Judge - Hidalgo,Dusti Rose Conover,2022-11-08-222232
339,Democrat,Probate Judge - Mora,Joanne E Padilla-Salas Probate Judge - Mora,Joanne E Padilla-Salas,2022-11-08-222232
340,Republican,Probate Judge - Sierra,Thomas G Pestak Probate Judge - Sierra,Thomas G Pestak,2022-11-08-222232
345,Democrat,Public Education Commissioner,Alan Lee Brauer Jr Public Education Commissioner,Alan Lee Brauer Jr,2022-11-08-222232
343,Democrat,Public Education Commissioner,Patricia E Gipson Public Education Commissioner,Patricia E Gipson,2022-11-08-222232
341,Republican,Public Education Commissioner,Sharon Clahchischilliage Public Education Commissioner,Sharon Clahchischilliage,2022-11-08-222232
342,Republican,Public Education Commissioner,Stewart Alan Ingham Public Education Commissioner,Stewart Alan Ingham,2022-11-08-222232
344,Republican,Public Education Commissioner,Timothy E Beck Public Education Commissioner,Timothy E Beck,2022-11-08-222232
346,,"PUBLIC HOUSING BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $425,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, remodeling, rehabilitating, furnishing, equipping, repairing and otherwise improving housing facilities within the County, including but not limited to energy efficiency and other improvements for multifamily housing units for low-income, homeles - Bernalillo","No Public Housing Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $425,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Remodeling, Rehabilitating, Furnishing, Equipping, Repairing And Otherwise Improving Housing Facilities Within The County, Including But Not Limited To Energy Efficiency And Other Improvements For Multifamily Housing Units For Low-Income, Homeles - Bernalillo",No,2022-11-08-222232
346,,"PUBLIC HOUSING BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $425,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, remodeling, rehabilitating, furnishing, equipping, repairing and otherwise improving housing facilities within the County, including but not limited to energy efficiency and other improvements for multifamily housing units for low-income, homeles - Bernalillo","Yes Public Housing Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $425,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Remodeling, Rehabilitating, Furnishing, Equipping, Repairing And Otherwise Improving Housing Facilities Within The County, Including But Not Limited To Energy Efficiency And Other Improvements For Multifamily Housing Units For Low-Income, Homeles - Bernalillo",Yes,2022-11-08-222232
347,,"PUBLIC SAFETY BONDS : Shall Valencia County issue up to $1,000,000 of its general obligation bonds, to be repaid from property taxes, to construct, renovate, furnish, enhance and otherwise improve buildings for sheriff and fire department facilities? - Valencia","No Public Safety Bonds : Shall Valencia County Issue Up To $1,000,000 Of Its General Obligation Bonds, To Be Repaid From Property Taxes, To Construct, Renovate, Furnish, Enhance And Otherwise Improve Buildings For Sheriff And Fire Department Facilities? - Valencia",No,2022-11-08-222232
347,,"PUBLIC SAFETY BONDS : Shall Valencia County issue up to $1,000,000 of its general obligation bonds, to be repaid from property taxes, to construct, renovate, furnish, enhance and otherwise improve buildings for sheriff and fire department facilities? - Valencia","Yes Public Safety Bonds : Shall Valencia County Issue Up To $1,000,000 Of Its General Obligation Bonds, To Be Repaid From Property Taxes, To Construct, Renovate, Furnish, Enhance And Otherwise Improve Buildings For Sheriff And Fire Department Facilities? - Valencia",Yes,2022-11-08-222232
348,,"PUBLIC SAFETY COMPLEX CONSTRUCTION AND NEW VEHICLE PURCHASE BONDS: Shall the City of Sunland Park issue general obligation bonds, payable from property taxes, in an amount up to $4,000,000 for design, construction of new public safety complex, the purchase of new fire ladder truck and other needed city vehicles?","No Public Safety Complex Construction And New Vehicle Purchase Bonds: Shall The City Of Sunland Park Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $4,000,000 For Design, Construction Of New Public Safety Complex, The Purchase Of New Fire Ladder Truck And Other Needed City Vehicles?",No,2022-11-08-222232
348,,"PUBLIC SAFETY COMPLEX CONSTRUCTION AND NEW VEHICLE PURCHASE BONDS: Shall the City of Sunland Park issue general obligation bonds, payable from property taxes, in an amount up to $4,000,000 for design, construction of new public safety complex, the purchase of new fire ladder truck and other needed city vehicles?","Yes Public Safety Complex Construction And New Vehicle Purchase Bonds: Shall The City Of Sunland Park Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $4,000,000 For Design, Construction Of New Public Safety Complex, The Purchase Of New Fire Ladder Truck And Other Needed City Vehicles?",Yes,2022-11-08-222232
349,,"PUBLIC SAFETY FACILITIES, FLEET AND OTHER COUNTY BUILDINGS BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $12,925,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, remodeling, purchasing, furnishing, equipping, repairing and otherwise improving, County facilities and fleet, including but not limited to health and public safety facilities, fire station and law enforcement facilities, jail and detention ce - Bernalillo","No Public Safety Facilities, Fleet And Other County Buildings Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $12,925,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Remodeling, Purchasing, Furnishing, Equipping, Repairing And Otherwise Improving, County Facilities And Fleet, Including But Not Limited To Health And Public Safety Facilities, Fire Station And Law Enforcement Facilities, Jail And Detention Ce - Bernalillo",No,2022-11-08-222232
349,,"PUBLIC SAFETY FACILITIES, FLEET AND OTHER COUNTY BUILDINGS BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $12,925,000 for the purpose of acquiring property, planning, designing, upgrading, constructing, remodeling, purchasing, furnishing, equipping, repairing and otherwise improving, County facilities and fleet, including but not limited to health and public safety facilities, fire station and law enforcement facilities, jail and detention ce - Bernalillo","Yes Public Safety Facilities, Fleet And Other County Buildings Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $12,925,000 For The Purpose Of Acquiring Property, Planning, Designing, Upgrading, Constructing, Remodeling, Purchasing, Furnishing, Equipping, Repairing And Otherwise Improving, County Facilities And Fleet, Including But Not Limited To Health And Public Safety Facilities, Fire Station And Law Enforcement Facilities, Jail And Detention Ce - Bernalillo",Yes,2022-11-08-222232
350,,"RECREATION CENTER AND LIBRARY BONDS: Shall the City of Sunland Park issue general obligation bonds, payable from property taxes, in an amount up to $4,000,000 for construction of a regional recreation center, upgrade current parks, upgrade City Library and construction of a second library?","No Recreation Center And Library Bonds: Shall The City Of Sunland Park Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $4,000,000 For Construction Of A Regional Recreation Center, Upgrade Current Parks, Upgrade City Library And Construction Of A Second Library?",No,2022-11-08-222232
350,,"RECREATION CENTER AND LIBRARY BONDS: Shall the City of Sunland Park issue general obligation bonds, payable from property taxes, in an amount up to $4,000,000 for construction of a regional recreation center, upgrade current parks, upgrade City Library and construction of a second library?","Yes Recreation Center And Library Bonds: Shall The City Of Sunland Park Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $4,000,000 For Construction Of A Regional Recreation Center, Upgrade Current Parks, Upgrade City Library And Construction Of A Second Library?",Yes,2022-11-08-222232
351,,"RECREATIONAL FACILITY BONDS: Shall the City of Las Cruces issue general obligation bonds, payable from property taxes, in an amount up to $5,000,000 to acquire, plan, design, construct, and equip the regional community recreation facility known as East Mesa Public Recreation Complex, including acquisition of necessary land?","No Recreational Facility Bonds: Shall The City Of Las Cruces Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $5,000,000 To Acquire, Plan, Design, Construct, And Equip The Regional Community Recreation Facility Known As East Mesa Public Recreation Complex, Including Acquisition Of Necessary Land?",No,2022-11-08-222232
351,,"RECREATIONAL FACILITY BONDS: Shall the City of Las Cruces issue general obligation bonds, payable from property taxes, in an amount up to $5,000,000 to acquire, plan, design, construct, and equip the regional community recreation facility known as East Mesa Public Recreation Complex, including acquisition of necessary land?","Yes Recreational Facility Bonds: Shall The City Of Las Cruces Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $5,000,000 To Acquire, Plan, Design, Construct, And Equip The Regional Community Recreation Facility Known As East Mesa Public Recreation Complex, Including Acquisition Of Necessary Land?",Yes,2022-11-08-222232
352,,"REMODELING/ADDITION BONDS: Shall Grant County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $4,000,000 for the purpose of remodeling and making additions to necessary public buildings within Grant County, New Mexico, including, but not limited to, courthouses, jails, bridges, hospitals, public libraries, facilities for the holding of county fairs, cultural facilities, juvenile detention homes, athletic facilities, parking structures, - Grant","No Remodeling/Addition Bonds: Shall Grant County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $4,000,000 For The Purpose Of Remodeling And Making Additions To Necessary Public Buildings Within Grant County, New Mexico, Including, But Not Limited To, Courthouses, Jails, Bridges, Hospitals, Public Libraries, Facilities For The Holding Of County Fairs, Cultural Facilities, Juvenile Detention Homes, Athletic Facilities, Parking Structures, - Grant",No,2022-11-08-222232
352,,"REMODELING/ADDITION BONDS: Shall Grant County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $4,000,000 for the purpose of remodeling and making additions to necessary public buildings within Grant County, New Mexico, including, but not limited to, courthouses, jails, bridges, hospitals, public libraries, facilities for the holding of county fairs, cultural facilities, juvenile detention homes, athletic facilities, parking structures, - Grant","Yes Remodeling/Addition Bonds: Shall Grant County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $4,000,000 For The Purpose Of Remodeling And Making Additions To Necessary Public Buildings Within Grant County, New Mexico, Including, But Not Limited To, Courthouses, Jails, Bridges, Hospitals, Public Libraries, Facilities For The Holding Of County Fairs, Cultural Facilities, Juvenile Detention Homes, Athletic Facilities, Parking Structures, - Grant",Yes,2022-11-08-222232
353,,"ROAD BONDS : Shall Valencia County issue up to $4,000,000 of its general obligation bonds, to be repaid from property taxes, to construct, rehabilitate, enhance and otherwise improve public roads, including purchasing capital equipment for such projects? - Valencia","No Road Bonds : Shall Valencia County Issue Up To $4,000,000 Of Its General Obligation Bonds, To Be Repaid From Property Taxes, To Construct, Rehabilitate, Enhance And Otherwise Improve Public Roads, Including Purchasing Capital Equipment For Such Projects? - Valencia",No,2022-11-08-222232
353,,"ROAD BONDS : Shall Valencia County issue up to $4,000,000 of its general obligation bonds, to be repaid from property taxes, to construct, rehabilitate, enhance and otherwise improve public roads, including purchasing capital equipment for such projects? - Valencia","Yes Road Bonds : Shall Valencia County Issue Up To $4,000,000 Of Its General Obligation Bonds, To Be Repaid From Property Taxes, To Construct, Rehabilitate, Enhance And Otherwise Improve Public Roads, Including Purchasing Capital Equipment For Such Projects? - Valencia",Yes,2022-11-08-222232
354,,"ROAD CONSTRUCTION AND REPAIR BONDS: Shall Grant County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $4,000,000 for the purpose of constructing or repairing public roads and for construction and acquisition of water, sewer or sanitary landfill systems, said bonds to be payable from general (ad valorem) taxes and to be issued and sold at such time or times, upon such terms and conditions as the Board of County Commissioners may determine and a - Grant","No Road Construction And Repair Bonds: Shall Grant County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $4,000,000 For The Purpose Of Constructing Or Repairing Public Roads And For Construction And Acquisition Of Water, Sewer Or Sanitary Landfill Systems, Said Bonds To Be Payable From General (Ad Valorem) Taxes And To Be Issued And Sold At Such Time Or Times, Upon Such Terms And Conditions As The Board Of County Commissioners May Determine And A - Grant",No,2022-11-08-222232
354,,"ROAD CONSTRUCTION AND REPAIR BONDS: Shall Grant County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $4,000,000 for the purpose of constructing or repairing public roads and for construction and acquisition of water, sewer or sanitary landfill systems, said bonds to be payable from general (ad valorem) taxes and to be issued and sold at such time or times, upon such terms and conditions as the Board of County Commissioners may determine and a - Grant","Yes Road Construction And Repair Bonds: Shall Grant County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $4,000,000 For The Purpose Of Constructing Or Repairing Public Roads And For Construction And Acquisition Of Water, Sewer Or Sanitary Landfill Systems, Said Bonds To Be Payable From General (Ad Valorem) Taxes And To Be Issued And Sold At Such Time Or Times, Upon Such Terms And Conditions As The Board Of County Commissioners May Determine And A - Grant",Yes,2022-11-08-222232
355,,"ROADS AND WASTEWATER INFRASTRUCTURE BONDS: Shall the City of Sunland Park issue general obligation bonds, payable from property taxes, in an amount up to $4,000,000 for work on existing roads, new construction of roadways and wastewater infrastructure on?","No Roads And Wastewater Infrastructure Bonds: Shall The City Of Sunland Park Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $4,000,000 For Work On Existing Roads, New Construction Of Roadways And Wastewater Infrastructure On?",No,2022-11-08-222232
355,,"ROADS AND WASTEWATER INFRASTRUCTURE BONDS: Shall the City of Sunland Park issue general obligation bonds, payable from property taxes, in an amount up to $4,000,000 for work on existing roads, new construction of roadways and wastewater infrastructure on?","Yes Roads And Wastewater Infrastructure Bonds: Shall The City Of Sunland Park Issue General Obligation Bonds, Payable From Property Taxes, In An Amount Up To $4,000,000 For Work On Existing Roads, New Construction Of Roadways And Wastewater Infrastructure On?",Yes,2022-11-08-222232
356,Republican,Secretary of State,Audrey Trujillo Secretary Of State,Audrey Trujillo,2022-11-08-222232
356,Democrat,Secretary of State,Maggie Toulouse Oliver Secretary Of State,Maggie Toulouse Oliver,2022-11-08-222232
356,Libertarian,Secretary of State,Mayna Erika Myers Secretary Of State,Mayna Erika Myers,2022-11-08-222232
357,Democrat,State Auditor,Joseph M Maestas State Auditor,Joseph M Maestas,2022-11-08-222232
357,Libertarian,State Auditor,Travis Steven Sanchez State Auditor,Travis Steven Sanchez,2022-11-08-222232
424,Republican,State Representative,Alan T Martinez State Representative,Alan T Martinez,2022-11-08-222232
375,Democrat,State Representative,Ambrose M Castellano State Representative,Ambrose M Castellano,2022-11-08-222232
405,Democrat,State Representative,Andrea D Romero State Representative,Andrea D Romero,2022-11-08-222232
378,Republican,State Representative,Andrea R Reeb State Representative,Andrea R Reeb,2022-11-08-222232
377,Libertarian,State Representative,Andrew G Kennedy State Representative,Andrew G Kennedy,2022-11-08-222232
414,Democrat,State Representative,Angelica Rubio State Representative,Angelica Rubio,2022-11-08-222232
411,Democrat,State Representative,Anthony Allison State Representative,Anthony Allison,2022-11-08-222232
389,Democrat,State Representative,"Antonio ""Moe"" Maestas State Representative","Antonio ""Moe"" Maestas",2022-11-08-222232
385,Democrat,State Representative,Art De La Cruz State Representative,Art De La Cruz,2022-11-08-222232
402,Democrat,State Representative,Athena Ann Christodoulou State Representative,Athena Ann Christodoulou,2022-11-08-222232
362,Democrat,State Representative,Augustine N Montoya State Representative,Augustine N Montoya,2022-11-08-222232
422,Republican,State Representative,Brian G Baca State Representative,Brian G Baca,2022-11-08-222232
363,Democrat,State Representative,Candie G Sweetser State Representative,Candie G Sweetser,2022-11-08-222232
358,Republican,State Representative,Candy Spence Ezzell State Representative,Candy Spence Ezzell,2022-11-08-222232
371,Republican,State Representative,Cathrynn N Brown State Representative,Cathrynn N Brown,2022-11-08-222232
413,Republican,State Representative,Charles Richard Wendler State Representative,Charles Richard Wendler,2022-11-08-222232
403,Democrat,State Representative,Charlotte L Little State Representative,Charlotte L Little,2022-11-08-222232
367,Democrat,State Representative,Christine Chandler State Representative,Christine Chandler,2022-11-08-222232
396,Democrat,State Representative,Christine Trujillo State Representative,Christine Trujillo,2022-11-08-222232
390,Democrat,State Representative,Cynthia D Borrego State Representative,Cynthia D Borrego,2022-11-08-222232
421,Democrat,State Representative,Danny M Bernal Jr State Representative,Danny M Bernal Jr,2022-11-08-222232
378,Independent,State Representative,David M Lansford State Representative,David M Lansford,2022-11-08-222232
388,Democrat,State Representative,Dayan “Day” Mercedes Hochman-Vigil State Representative,Dayan “Day” Mercedes Hochman-Vigil,2022-11-08-222232
394,Democrat,State Representative,Debra Marie Sarinana State Representative,Debra Marie Sarinana,2022-11-08-222232
373,Democrat,State Representative,Derrick J Lente State Representative,Derrick J Lente,2022-11-08-222232
360,Democrat,State Representative,Doreen Wonda Johnson State Representative,Doreen Wonda Johnson,2022-11-08-222232
417,Democrat,State Representative,Doreen Yvonne Gallegos State Representative,Doreen Yvonne Gallegos,2022-11-08-222232
372,Independent,State Representative,Elaine Allen State Representative,Elaine Allen,2022-11-08-222232
397,Democrat,State Representative,Eleanor Chavez State Representative,Eleanor Chavez,2022-11-08-222232
361,Democrat,State Representative,Eliseo Lee Alcon State Representative,Eliseo Lee Alcon,2022-11-08-222232
395,Democrat,State Representative,Elizabeth L Thomson State Representative,Elizabeth L Thomson,2022-11-08-222232
370,Republican,State Representative,Elizabeth Lee Winterrowd State Representative,Elizabeth Lee Winterrowd,2022-11-08-222232
390,Republican,State Representative,Ellis C Mcmath State Representative,Ellis C Mcmath,2022-11-08-222232
392,Independent,State Representative,Enrique Jesus Cardiel State Representative,Enrique Jesus Cardiel,2022-11-08-222232
383,Democrat,State Representative,G Andrés Romero State Representative,G Andrés Romero,2022-11-08-222232
381,Republican,State Representative,"Gail ""Missy"" Armstrong State Representative","Gail ""Missy"" Armstrong",2022-11-08-222232
391,Democrat,State Representative,Gail Chasey State Representative,Gail Chasey,2022-11-08-222232
359,Republican,State Representative,Greg Nibert State Representative,Greg Nibert,2022-11-08-222232
400,Republican,State Representative,Gregory G Cunningham State Representative,Gregory G Cunningham,2022-11-08-222232
372,Republican,State Representative,Harlan H Vincent State Representative,Harlan H Vincent,2022-11-08-222232
374,Democrat,State Representative,Harry Garcia State Representative,Harry Garcia,2022-11-08-222232
376,Republican,State Representative,Jackey O Chatfield State Representative,Jackey O Chatfield,2022-11-08-222232
379,Republican,State Representative,James G Townsend State Representative,James G Townsend,2022-11-08-222232
368,Republican,State Representative,Jane E Powdrell-Culbert State Representative,Jane E Powdrell-Culbert,2022-11-08-222232
392,Democrat,State Representative,Janelle I Anyanonu State Representative,Janelle I Anyanonu,2022-11-08-222232
425,Republican,State Representative,Jason Carl Harper State Representative,Jason Carl Harper,2022-11-08-222232
384,Democrat,State Representative,Javier I Martinez State Representative,Javier I Martinez,2022-11-08-222232
405,Republican,State Representative,Jay C Groseclose State Representative,Jay C Groseclose,2022-11-08-222232
363,Republican,State Representative,Jenifer Marie Jones State Representative,Jenifer Marie Jones,2022-11-08-222232
382,Republican,State Representative,Jerald Steve Mcfall State Representative,Jerald Steve Mcfall,2022-11-08-222232
361,Republican,State Representative,Jerri D Rowe State Representative,Jerri D Rowe,2022-11-08-222232
